source_db,source_id,source_name,omen_key,omen_c,omen_x,posture,implement,pattern,laterality,angle,mechanic,primary_muscles
free-exercise-db,Bodyweight_Mid_Row,Bodyweight Mid Row,OMEN-0.2-4XCYCGG6QT2QY,horizontal-pull,posture=bent-over|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-pull|angle=flat|contraction=dynamic|range=full,bent-over,bodyweight,horizontal-pull,bilateral,flat,compound,latissimus-dorsi;rhomboids;mid-trapezius;posterior-deltoid
free-exercise-db,Bodyweight_Squat,Bodyweight Squat,OMEN-0.2-KZ7HKC5U32MXG,squat,posture=standing|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,bodyweight,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Bodyweight_Walking_Lunge,Bodyweight Walking Lunge,OMEN-0.2-IGTQKXOJNRPSE,lunge,posture=standing|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=lunge|angle=flat|contraction=dynamic|range=full,standing,bodyweight,lunge,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Bosu_Ball_Cable_Crunch_With_Side_Bends,Bosu Ball Cable Crunch With Side Bends,OMEN-0.2-USSPX2M5Q3TLI,cable spinal-lateral-flexion,posture=standing|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-lateral-flexion|angle=flat|contraction=dynamic|range=full,standing,cable,spinal-lateral-flexion,bilateral,flat,isolation,obliques
free-exercise-db,Bottoms_Up,Bottoms Up,OMEN-0.2-NEBO6LLZQU252,spinal-flexion,posture=supine|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,bodyweight,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Box_Squat,Box Squat,OMEN-0.2-HWYDOFIMW3MXQ,barbell squat,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,barbell,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Box_Squat_with_Bands,Box Squat with Bands,OMEN-0.2-HWYDOFIMW3MXQ,barbell squat,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,barbell,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Box_Squat_with_Chains,Box Squat with Chains,OMEN-0.2-HWYDOFIMW3MXQ,barbell squat,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,barbell,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Bradford_Rocky_Presses,Bradford/Rocky Presses,OMEN-0.2-QGKZEQ6ZHHXGQ,barbell vertical-push,posture=standing|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,barbell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Butt-Ups,Butt-Ups,OMEN-0.2-NEBO6LLZQU252,spinal-flexion,posture=supine|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,bodyweight,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Butt_Lift_Bridge,Butt Lift (Bridge),OMEN-0.2-W465DMCUMO2WG,hip-extension,posture=supine|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-extension|angle=flat|contraction=dynamic|range=full,supine,bodyweight,hip-extension,bilateral,flat,isolation,gluteus-maximus
free-exercise-db,Butterfly,Butterfly,OMEN-0.2-3UPZ3OXB2RIYC,machine horizontal-push,posture=supine|implement=machine|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,machine,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Cable_Chest_Press,Cable Chest Press,OMEN-0.2-WUA6WN6MDFNDS,cable horizontal-push,posture=supine|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,cable,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Cable_Crossover,Cable Crossover,OMEN-0.2-WUA6WN6MDFNDS,cable horizontal-push,posture=supine|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,cable,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Cable_Crunch,Cable Crunch,OMEN-0.2-FGX2X7E3URDOQ,cable spinal-flexion,posture=supine|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,cable,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Cable_Deadlifts,Cable Deadlifts,OMEN-0.2-D4WU5U2R5EEXW,cable hip-hinge,posture=standing|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,cable,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Cable_Hammer_Curls_-_Rope_Attachment,Cable Hammer Curls - Rope Attachment,OMEN-0.2-PIFINL2KYWPFI,rope cable neutral elbow-flexion,posture=standing|implement=cable|attachment=rope|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Cable_Hip_Adduction,Cable Hip Adduction,OMEN-0.2-U253JCQS7Q4ZS,cable hip-adduction,posture=seated|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-adduction|angle=flat|contraction=dynamic|range=full,seated,cable,hip-adduction,bilateral,flat,isolation,adductors
free-exercise-db,Cable_Incline_Pushdown,Cable Incline Pushdown,OMEN-0.2-ULCDT7QIGRNV6,incline cable elbow-extension,posture=standing|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=incline|contraction=dynamic|range=full,standing,cable,elbow-extension,bilateral,incline,isolation,triceps
free-exercise-db,Cable_Incline_Triceps_Extension,Cable Incline Triceps Extension,OMEN-0.2-ULCDT7QIGRNV6,incline cable elbow-extension,posture=standing|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=incline|contraction=dynamic|range=full,standing,cable,elbow-extension,bilateral,incline,isolation,triceps
free-exercise-db,Cable_Internal_Rotation,Cable Internal Rotation,OMEN-0.2-F6OLKMTAA2W2I,cable shoulder-internal-rotation,posture=standing|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-internal-rotation|angle=flat|contraction=dynamic|range=full,standing,cable,shoulder-internal-rotation,bilateral,flat,isolation,subscapularis
free-exercise-db,Cable_Iron_Cross,Cable Iron Cross,OMEN-0.2-WUA6WN6MDFNDS,cable horizontal-push,posture=supine|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,cable,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Cable_Judo_Flip,Cable Judo Flip,OMEN-0.2-FGX2X7E3URDOQ,cable spinal-flexion,posture=supine|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,cable,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Cable_Lying_Triceps_Extension,Cable Lying Triceps Extension,OMEN-0.2-REBYPKA54O3EU,cable elbow-extension,posture=supine|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,supine,cable,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Cable_One_Arm_Tricep_Extension,Cable One Arm Tricep Extension,OMEN-0.2-ZASNKFPNICBCY,cable elbow-extension,posture=standing|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Cable_Preacher_Curl,Cable Preacher Curl,OMEN-0.2-EBZSPGSXRM5AU,cable elbow-flexion,posture=standing|implement=cable|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Cable_Rear_Delt_Fly,Cable Rear Delt Fly,OMEN-0.2-DDKAKR7SIYZEC,cable shoulder-horizontal-abduction,posture=bent-over|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-horizontal-abduction|angle=flat|contraction=dynamic|range=full,bent-over,cable,shoulder-horizontal-abduction,bilateral,flat,isolation,posterior-deltoid
free-exercise-db,Cable_Reverse_Crunch,Cable Reverse Crunch,OMEN-0.2-FGX2X7E3URDOQ,cable spinal-flexion,posture=supine|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,cable,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Cable_Rope_Overhead_Triceps_Extension,Cable Rope Overhead Triceps Extension,OMEN-0.2-LX2LC34DVHM4I,rope cable elbow-extension,posture=standing|implement=cable|attachment=rope|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Cable_Rope_Rear-Delt_Rows,Cable Rope Rear-Delt Rows,OMEN-0.2-LUHEJDY4B6QH2,rope cable vertical-push,posture=standing|implement=cable|attachment=rope|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,cable,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Cable_Russian_Twists,Cable Russian Twists,OMEN-0.2-KRBUI3N7G7VDK,cable rotation,posture=standing|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=rotation|angle=flat|contraction=dynamic|range=full,standing,cable,rotation,bilateral,flat,isolation,obliques
free-exercise-db,Cable_Seated_Crunch,Cable Seated Crunch,OMEN-0.2-GE4GTWLKGRPMU,cable spinal-flexion,posture=seated|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,seated,cable,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Cable_Seated_Lateral_Raise,Cable Seated Lateral Raise,OMEN-0.2-IQYQQWQWDGLZ6,cable shoulder-abduction,posture=seated|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-abduction|angle=flat|contraction=dynamic|range=full,seated,cable,shoulder-abduction,bilateral,flat,isolation,lateral-deltoid
free-exercise-db,Cable_Shoulder_Press,Cable Shoulder Press,OMEN-0.2-CDHWDTRBUX2N2,cable vertical-push,posture=standing|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,cable,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Cable_Shrugs,Cable Shrugs,OMEN-0.2-OSS7SXPO2Q5JO,cable scapular-elevation,posture=standing|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=scapular-elevation|angle=flat|contraction=dynamic|range=full,standing,cable,scapular-elevation,bilateral,flat,isolation,upper-trapezius
free-exercise-db,Cable_Wrist_Curl,Cable Wrist Curl,OMEN-0.2-HCDVRF3LRN5CE,cable wrist-flexion,posture=seated|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=wrist-flexion|angle=flat|contraction=dynamic|range=full,seated,cable,wrist-flexion,bilateral,flat,isolation,forearm-flexors
free-exercise-db,Calf-Machine_Shoulder_Shrug,Calf-Machine Shoulder Shrug,OMEN-0.2-GCEW2DJVWK2CW,machine scapular-elevation,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=scapular-elevation|angle=flat|contraction=dynamic|range=full,standing,machine,scapular-elevation,bilateral,flat,isolation,upper-trapezius
free-exercise-db,Calf_Press,Calf Press,OMEN-0.2-6KQ42XMSHPKTO,machine plantarflexion,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=plantarflexion|angle=flat|contraction=dynamic|range=full,standing,machine,plantarflexion,bilateral,flat,isolation,gastrocnemius;soleus
free-exercise-db,Calf_Press_On_The_Leg_Press_Machine,Calf Press On The Leg Press Machine,OMEN-0.2-6KQ42XMSHPKTO,machine plantarflexion,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=plantarflexion|angle=flat|contraction=dynamic|range=full,standing,machine,plantarflexion,bilateral,flat,isolation,gastrocnemius;soleus
free-exercise-db,Calf_Raise_On_A_Dumbbell,Calf Raise On A Dumbbell,OMEN-0.2-6RAD6D5MW6OVS,dumbbell plantarflexion,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=plantarflexion|angle=flat|contraction=dynamic|range=full,standing,dumbbell,plantarflexion,bilateral,flat,isolation,gastrocnemius;soleus
free-exercise-db,Calf_Raises_-_With_Bands,Calf Raises - With Bands,OMEN-0.2-6DD2XIMN4IREW,band plantarflexion,posture=standing|implement=band|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=plantarflexion|angle=flat|contraction=dynamic|range=full,standing,band,plantarflexion,bilateral,flat,isolation,gastrocnemius;soleus
free-exercise-db,Car_Drivers,Car Drivers,OMEN-0.2-J3K6SCTD6BFC6,barbell shoulder-abduction,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-abduction|angle=flat|contraction=dynamic|range=full,standing,barbell,shoulder-abduction,bilateral,flat,isolation,lateral-deltoid
free-exercise-db,Chain_Handle_Extension,Chain Handle Extension,OMEN-0.2-36VRZSWVFVVUK,chain elbow-extension,posture=standing|implement=chain|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,chain,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Chain_Press,Chain Press,OMEN-0.2-YQ43QTI2IUJDO,chain vertical-push,posture=standing|implement=chain|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,chain,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Chair_Squat,Chair Squat,OMEN-0.2-JR3MWAE5E5CWG,machine squat,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,machine,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Chin-Up,Chin-Up,OMEN-0.2-L2SHL5OD62KEW,vertical-pull,posture=hanging|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-pull|angle=flat|contraction=dynamic|range=full,hanging,bodyweight,vertical-pull,bilateral,flat,compound,latissimus-dorsi;teres-major
free-exercise-db,Clock_Push-Up,Clock Push-Up,OMEN-0.2-5UHCIHSDPBV7S,horizontal-push,posture=supine|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,bodyweight,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Close-Grip_Barbell_Bench_Press,Close-Grip Barbell Bench Press,OMEN-0.2-PJYTMMGS2T7U4,barbell close-grip horizontal-push,posture=supine|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=close|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,barbell,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
